SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
8,at,0.711613,0.49083522,wh-gap,4
9,at,0.47748956,1.066459,wh-gap,4
10,at,0.5232872,0.93432516,wh-gap,4
1,at,0.9145744,0.12882759,nwh-ngap,4
2,at,0.6783312,0.55993825,nwh-ngap,4
3,at,0.8850913,0.1761018,nwh-ngap,4
4,at,0.88348883,0.1787162,nwh-ngap,4
5,at,0.55593014,0.8470245,nwh-ngap,4
6,at,0.684855,0.5461296,nwh-ngap,4
7,at,0.81701225,0.2915704,nwh-ngap,4
8,at,0.83205664,0.26524636,nwh-ngap,4
9,at,0.519903,0.9436856,nwh-ngap,4
10,at,0.80602527,0.31110302,nwh-ngap,4
1,at,0.59297407,0.75395906,nwh-gap,4
2,at,0.006966004,7.165453,nwh-gap,4
3,at,0.51550376,0.95594513,nwh-gap,4
4,at,0.85154456,0.23184606,nwh-gap,4
5,at,0.44310048,1.1742942,nwh-gap,4
6,at,0.20726328,2.2704635,nwh-gap,4
7,at,0.047622513,4.3922124,nwh-gap,4
8,at,0.020917073,5.579175,nwh-gap,4
9,at,0.02168695,5.527029,nwh-gap,4
10,at,0.023660509,5.4013753,nwh-gap,4
